10.24	5.10198
10.25	5.10194
10.26	5.10189
10.27	5.10183
10.28	5.10176
10.29	5.10168
10.3	5.10159
10.31	5.10149
10.32	5.10138
10.33	5.10126
10.34	5.10114
10.35	5.101
10.36	5.10085
10.37	5.10069
10.38	5.10052
10.39	5.10035
10.4	5.10016
10.41	5.09996
10.42	5.09976
10.43	5.09954
10.44	5.09931
10.45	5.09908
10.46	5.09883
10.47	5.09858
10.48	5.09831
10.49	5.09804
10.5	5.09775
10.51	5.09746
10.52	5.09715
10.53	5.09684
10.54	5.09651
10.55	5.09618
10.56	5.09583
10.57	5.09548
10.58	5.09512
10.59	5.09474
10.6	5.09436
10.61	5.09397
10.62	5.09356
10.63	5.09315
10.64	5.09273
10.65	5.0923
10.66	5.09186
10.67	5.0914
10.68	5.09094
10.69	5.09047
10.7	5.08999
10.71	5.0895
10.72	5.089
10.73	5.08849
10.74	5.08797
10.75	5.08744
10.76	5.0869
10.77	5.08635
10.78	5.08579
10.79	5.08522
10.8	5.08464
10.81	5.08405
10.82	5.08345
10.83	5.08284
10.84	5.08223
10.85	5.0816
10.86	5.08096
10.87	5.08031
10.88	5.07965
10.89	5.07899
10.9	5.07831
10.91	5.07762
10.92	5.07693
10.93	5.07622
10.94	5.0755
10.95	5.07478
10.96	5.07404
10.97	5.0733
10.98	5.07254
10.99	5.07178
11	5.071
11.01	5.07022
11.02	5.06942
11.03	5.06862
11.04	5.0678
11.05	5.06698
11.06	5.06614
11.07	5.0653
11.08	5.06445
11.09	5.06358
11.1	5.06271
11.11	5.06183
11.12	5.06093
11.13	5.06003
11.14	5.05912
11.15	5.0582
11.16	5.05727
11.17	5.05632
11.18	5.05537
11.19	5.05441
11.2	5.05344
11.21	5.05246
11.22	5.05147
11.23	5.05047
11.24	5.04946
11.25	5.04844
11.26	5.04741
11.27	5.04637
11.28	5.04532
11.29	5.04426
11.3	5.04319
11.31	5.04211
11.32	5.04102
11.33	5.03992
11.34	5.03882
11.35	5.0377
11.36	5.03657
11.37	5.03543
11.38	5.03428
11.39	5.03313
11.4	5.03196
11.41	5.03078
11.42	5.0296
11.43	5.0284
11.44	5.02719
11.45	5.02598
11.46	5.02475
11.47	5.02352
11.48	5.02227
11.49	5.02102
11.5	5.01975
11.51	5.01848
11.52	5.01719
11.53	5.0159
11.54	5.01459
11.55	5.01328
11.56	5.01195
11.57	5.01062
11.58	5.00928
11.59	5.00792
11.6	5.00656
11.61	5.00519
11.62	5.0038
11.63	5.00241
11.64	5.00101
11.65	4.9996
11.66	4.99818
11.67	4.99674
